subid,convert_TF
21118698,TRUE
28266979,TRUE
28786238,TRUE
27246137,TRUE
29419832,TRUE
25491666,TRUE
26661515,FALSE
26787740,TRUE
23424192,FALSE
23636258,TRUE
27598503,FALSE
20219575,FALSE
20887310,TRUE
26825007,FALSE
23850583,TRUE
20840502,TRUE
21563281,TRUE
21121215,TRUE
29503829,FALSE
23760239,FALSE
23109823,TRUE
25221256,FALSE
28885433,TRUE
20967842,TRUE
20246345,TRUE
22293747,TRUE
20169970,TRUE
28537733,FALSE
26982249,TRUE
20481646,TRUE
27678836,TRUE
29690427,TRUE
24274626,FALSE
25160321,TRUE
22586095,TRUE
24047534,TRUE
24346985,TRUE
20066847,TRUE
23847971,TRUE
29940784,TRUE
25294242,TRUE
20537310,FALSE
24710130,FALSE
26596483,TRUE
22406375,TRUE
21017500,TRUE
28775536,TRUE
25301078,TRUE
24332442,FALSE
24243731,FALSE
27450848,TRUE
24551628,TRUE
28740582,FALSE
29671035,FALSE
25565470,TRUE
25060163,TRUE
26195699,TRUE
26726891,TRUE
22409974,FALSE
23140691,FALSE
20649289,FALSE
22517161,FALSE
29633818,TRUE
24666402,TRUE
26859880,TRUE
24973305,FALSE
28517956,TRUE
21497447,TRUE
21502968,TRUE
24933891,TRUE
29390924,TRUE
22066652,FALSE
29030186,FALSE
23442027,TRUE
29985933,TRUE
21858346,TRUE
28589442,TRUE
29778337,FALSE
20756196,TRUE
27675375,TRUE
24099044,FALSE
29581074,FALSE
28544776,TRUE
24989131,TRUE
27037249,FALSE
25874178,FALSE
23596990,TRUE
28772218,FALSE
25117919,TRUE
25322952,TRUE
23310896,TRUE
21235486,FALSE
26293802,TRUE
24104252,FALSE
22328778,TRUE
26204315,TRUE
22287717,FALSE
27057719,TRUE
21887530,TRUE
25873133,FALSE
26557721,TRUE
24066672,TRUE
20500684,TRUE
23264782,FALSE
22323701,TRUE
23001371,FALSE
27167920,TRUE
21348363,TRUE
23677877,TRUE
26056379,TRUE
28476092,FALSE
27287878,TRUE
23950450,FALSE
26946219,TRUE
28023416,FALSE
29103228,FALSE
28368808,TRUE
26193483,TRUE
22983246,FALSE
21481542,TRUE
28521510,TRUE
27539040,FALSE
24677204,FALSE
23144401,FALSE
28114787,FALSE
23275400,TRUE
27304398,FALSE
27630155,FALSE
21857531,TRUE
21484338,FALSE
29587904,TRUE
22541922,TRUE
23195568,TRUE
26628163,FALSE
26003048,TRUE
20109249,TRUE
23821988,FALSE
22915061,FALSE
27214361,FALSE
24363497,FALSE
29522854,FALSE
27768465,FALSE
27290621,TRUE
24983714,TRUE
21289008,TRUE
27988233,FALSE
29848263,FALSE
23255650,TRUE
22911565,FALSE
22636666,TRUE
27746135,TRUE
26802607,FALSE
27499859,TRUE
20251254,TRUE
26661656,FALSE
27936957,FALSE
26327703,FALSE
26586414,TRUE
29421308,TRUE
26900132,TRUE
24166679,TRUE
25487097,FALSE
27455199,TRUE
28616308,TRUE
26841625,FALSE
20918078,TRUE
21948487,TRUE
27851696,FALSE
21505699,TRUE
28349272,FALSE
29778210,TRUE
21098489,TRUE
28077925,FALSE
23081752,TRUE
22776868,TRUE
20664437,TRUE
24431600,TRUE
27611773,FALSE
28620916,TRUE
21599246,FALSE
29626870,TRUE
22204279,FALSE
23825389,FALSE
22943045,FALSE
22883196,TRUE
29254965,TRUE
26400332,TRUE
27647967,TRUE
28326616,TRUE
27030222,FALSE
25505795,TRUE
25048395,FALSE
25932952,FALSE
27272030,FALSE
23002408,FALSE
29687617,TRUE
21685964,FALSE
29413696,FALSE
25608745,TRUE
20533060,FALSE
21072803,TRUE
28908071,FALSE
22650148,FALSE
21622123,TRUE
24677487,FALSE
20103920,TRUE
23445649,TRUE
21079234,TRUE
22582621,FALSE
22345147,TRUE
22587210,TRUE
26721123,FALSE
20923840,TRUE
21707318,TRUE
22990584,TRUE
25920291,TRUE
29085921,FALSE
29453582,TRUE
22086856,TRUE
24506681,TRUE
25550409,TRUE
22650227,TRUE
21836517,TRUE
27859566,TRUE
23502549,FALSE
26689338,TRUE
28636625,FALSE
23754100,FALSE
28840822,FALSE
29364390,FALSE
20935557,FALSE
29280590,TRUE
25405364,TRUE
23994133,FALSE
23119871,TRUE
26150283,TRUE
24679096,TRUE
28446159,TRUE
24774111,TRUE
23240648,TRUE
20231274,TRUE
23087973,FALSE
21068290,FALSE
21849629,TRUE
25648333,FALSE
20679948,TRUE
28910251,FALSE
21151351,TRUE
27351751,FALSE
26062242,TRUE
28175013,TRUE
26178443,TRUE
24027914,TRUE
21256036,TRUE
20003882,TRUE
21452067,TRUE
24130696,FALSE
21759709,FALSE
20248156,FALSE
25871443,TRUE
27325511,FALSE
25444133,TRUE
28158230,TRUE
27367994,FALSE
21774883,TRUE
22883426,FALSE
25680857,FALSE
21809195,TRUE
20507775,FALSE
22523013,TRUE
24176652,FALSE
28140727,TRUE
24600638,TRUE
29734747,TRUE
29742714,FALSE
26887402,TRUE
23829126,TRUE
22725448,FALSE
26409116,TRUE
25024282,TRUE
29231422,TRUE
20944253,FALSE
20423355,FALSE
29487952,FALSE
21731262,FALSE
25714917,TRUE
24240362,TRUE
25670346,TRUE
22720933,FALSE
24632305,FALSE
20063623,TRUE
21684377,FALSE
25434158,TRUE
29425616,FALSE
23534809,TRUE
20853942,TRUE
28883530,FALSE
25646857,TRUE
22191625,FALSE
24640996,TRUE
25329390,TRUE
29622705,TRUE
26132770,FALSE
22785263,FALSE
25310286,FALSE
20805913,TRUE
28777868,TRUE
25078322,FALSE
26398911,TRUE
23169974,FALSE
21786255,TRUE
20115469,TRUE
21948005,FALSE
27416140,TRUE
25725256,FALSE
28904264,TRUE
22174917,FALSE
23662862,FALSE
26521222,FALSE
25067466,FALSE
23601523,TRUE
22465164,TRUE
23810821,FALSE
22667262,TRUE
23274707,TRUE
23933626,TRUE
21504850,TRUE
22138943,FALSE
22288593,FALSE
23832027,TRUE
28839753,FALSE
28309915,TRUE
24593289,TRUE
28751402,FALSE
26715713,TRUE
25458303,TRUE
29850509,FALSE
29836190,TRUE
25556270,FALSE
24348415,FALSE
21516533,FALSE
27121027,FALSE
22903673,TRUE
27877437,FALSE
21434376,TRUE
26616843,TRUE
20323026,FALSE
20886169,FALSE
20339480,TRUE
20673398,TRUE
21891286,TRUE
22358079,TRUE
25977823,FALSE
21287246,TRUE
23187959,FALSE
21009064,TRUE
20685757,FALSE
23644418,TRUE
28078982,TRUE
23883278,TRUE
22991102,TRUE
29101852,FALSE
27503460,TRUE
29166336,FALSE
23679940,FALSE
29977894,TRUE
28431698,FALSE
28471776,TRUE
22174817,TRUE
29354857,TRUE
24817792,FALSE
21797456,FALSE
23796730,TRUE
27203224,TRUE
28992001,TRUE
29405073,TRUE
20893326,TRUE
20905329,TRUE
25924559,FALSE
27489340,FALSE
24153457,TRUE
24857657,TRUE
24764362,FALSE
21606998,FALSE
23434392,FALSE
24380651,TRUE
26447717,FALSE
26710443,FALSE
26187084,TRUE
26894896,TRUE
29762336,FALSE
28087172,TRUE
27189223,TRUE
29931245,FALSE
28583971,TRUE
23461622,TRUE
23204059,TRUE
21826306,TRUE
23344343,TRUE
23918610,TRUE
23357372,TRUE
29780212,TRUE
28394437,TRUE
27366251,FALSE
24476401,FALSE
25386503,TRUE
22064921,TRUE
28131478,FALSE
24168620,TRUE
29100581,TRUE
28796087,FALSE
23635764,TRUE
21932444,TRUE
28365470,FALSE
24122788,FALSE
24696981,TRUE
21972085,TRUE
26604558,TRUE
26618154,TRUE
22222715,FALSE
28964127,TRUE
22748133,TRUE
28851244,FALSE
29481290,TRUE
27354769,FALSE
29035875,FALSE
21912801,TRUE
24672694,TRUE
22139126,FALSE
23443393,TRUE
25313122,TRUE
22082450,TRUE
26393109,FALSE
20180822,TRUE
25392263,TRUE
24882138,TRUE
29383661,TRUE
21662417,FALSE
28578790,FALSE
24024825,TRUE
29349055,FALSE
21776731,TRUE
24393898,FALSE
25900139,TRUE
26513538,TRUE
29229254,TRUE
23623611,FALSE
24012745,TRUE
21898078,TRUE
27054646,TRUE
22833237,FALSE
22983403,FALSE
25790138,FALSE
24439527,TRUE
22870336,TRUE
27538503,FALSE
26593572,FALSE
25801083,FALSE
20609024,TRUE
22398772,FALSE
28119203,TRUE
25215169,FALSE
20856167,TRUE
27180250,FALSE
27051341,TRUE
21818232,FALSE
24958032,TRUE
24912485,TRUE
22033651,TRUE
24775256,FALSE
27642504,FALSE
21170880,TRUE
29967470,TRUE
23458982,TRUE
29201173,TRUE
29819041,FALSE
24663753,FALSE
29141133,TRUE
21564613,FALSE
24092095,TRUE
27176367,FALSE
23503159,TRUE
25593165,TRUE
23311846,TRUE
22139246,FALSE
26790875,FALSE
29603738,TRUE
28591864,FALSE
21892847,FALSE
23114513,TRUE
26788385,FALSE
26184044,FALSE
27819174,TRUE
24020062,FALSE
23602935,TRUE
22073195,TRUE
23497339,FALSE
24250649,TRUE
23549927,FALSE
29467358,FALSE
25950588,TRUE
21068730,TRUE
22878895,TRUE
21778462,TRUE
20539963,FALSE
21519065,FALSE
25788804,TRUE
21866622,FALSE
20298316,FALSE
23844258,FALSE
28637946,FALSE
28954409,TRUE
22534915,TRUE
21956217,FALSE
23522704,TRUE
29566234,TRUE
23936292,FALSE
22567758,TRUE
25490590,TRUE
21406442,FALSE
26570255,TRUE
24537544,FALSE
29949108,FALSE
23913303,TRUE
21987982,FALSE
24782333,FALSE
24037526,TRUE
25901860,FALSE
25364359,TRUE
26914216,TRUE
21400960,TRUE
22113057,TRUE
28075891,FALSE
26906855,TRUE
28875111,TRUE
25300641,FALSE
28487618,FALSE
22009985,FALSE
21002366,FALSE
27817404,FALSE
22004385,TRUE
27677737,TRUE
20200073,TRUE
27559395,TRUE
22296624,TRUE
27458745,FALSE
26271872,FALSE
28150049,TRUE
24545361,TRUE
27624701,TRUE
25260691,FALSE
25285392,TRUE
23455607,FALSE
26367330,TRUE
24124216,FALSE
27798071,TRUE
22021372,TRUE
29516469,FALSE
29683510,TRUE
24690897,TRUE
20467900,TRUE
28416837,FALSE
20895868,TRUE
21437302,FALSE
24857522,TRUE
25612686,TRUE
28323853,FALSE
24351429,TRUE
26976430,TRUE
22060511,FALSE
24856677,TRUE
24926929,FALSE
29222605,TRUE
25407260,FALSE
29392761,TRUE
26135959,FALSE
23959558,TRUE
24983106,FALSE
22093805,TRUE
25531875,TRUE
27455867,FALSE
28622033,TRUE
22470970,FALSE
25128682,TRUE
23247073,FALSE
23306566,FALSE
28071466,FALSE
25884374,FALSE
25167098,TRUE
23475716,TRUE
20778837,TRUE
23848301,TRUE
24960748,TRUE
20749076,FALSE
26847706,TRUE
21803372,FALSE
26999261,TRUE
26079623,FALSE
25178862,TRUE
29410837,FALSE
20057141,FALSE
21157927,TRUE
21538474,TRUE
25591272,FALSE
26306940,FALSE
21942912,TRUE
22516327,TRUE
23097650,TRUE
21784179,FALSE
23813801,FALSE
21598122,TRUE
20741759,FALSE
28125161,TRUE
24233667,FALSE
21953599,FALSE
28994029,TRUE
24491563,FALSE
21626636,TRUE
24547020,TRUE
21205739,FALSE
23442553,TRUE
29585100,TRUE
26071197,TRUE
20324096,TRUE
22282734,FALSE
27476265,TRUE
24632089,TRUE
22875723,TRUE
22969092,TRUE
28557114,FALSE
21275742,TRUE
26387222,TRUE
29597741,TRUE
28714219,FALSE
20192034,TRUE
22428978,FALSE
23939003,TRUE
27051677,FALSE
21989970,TRUE
24834784,TRUE
26741679,TRUE
27462193,FALSE
21896355,TRUE
22871492,FALSE
29815833,TRUE
27449437,FALSE
25913046,TRUE
25208288,TRUE
21653114,TRUE
25081680,TRUE
21041154,FALSE
23469259,TRUE
21493665,TRUE
28960323,TRUE
20603627,FALSE
22047265,TRUE
28939298,TRUE
21109876,FALSE
24861532,TRUE
21950679,FALSE
27911661,FALSE
22528005,FALSE
22443854,FALSE
26230297,TRUE
23679591,TRUE
21386954,FALSE
28461513,FALSE
25783070,TRUE
21404039,TRUE
21791195,TRUE
26692141,TRUE
20939782,TRUE
23453599,TRUE
27823161,FALSE
28146447,FALSE
22298476,TRUE
21792749,TRUE
21876226,FALSE
23325230,FALSE
22074161,TRUE
29609542,TRUE
28245372,FALSE
21171257,TRUE
23360327,FALSE
23012653,FALSE
22860931,FALSE
27149050,TRUE
29709035,FALSE
20383144,FALSE
28548078,TRUE
20818840,TRUE
21604935,TRUE
29270523,TRUE
20966761,TRUE
27635008,FALSE
29423693,FALSE
26528355,TRUE
27212241,TRUE
25515696,TRUE
23386084,TRUE
25708997,TRUE
28655710,FALSE
21273650,TRUE
28330379,FALSE
21544422,TRUE
23255253,TRUE
27565078,TRUE
20026694,FALSE
21823303,FALSE
26968094,FALSE
27329076,FALSE
23278221,FALSE
23423868,FALSE
20014484,TRUE
29750900,FALSE
22423751,TRUE
20552989,TRUE
25458720,TRUE
21983546,FALSE
27592894,TRUE
25872902,FALSE
28000485,FALSE
26342660,FALSE
21573541,TRUE
21816055,TRUE
20118907,TRUE
23637195,FALSE
20361395,TRUE
27746640,TRUE
23221592,TRUE
26991657,TRUE
24630540,TRUE
28554230,TRUE
29899844,TRUE
28767310,TRUE
21274936,TRUE
29361537,FALSE
23299218,TRUE
22291575,TRUE
20390542,TRUE
29234356,TRUE
28701677,TRUE
26824751,TRUE
25876514,TRUE
24428003,TRUE
26180828,TRUE
28822309,FALSE
23728073,FALSE
25506142,TRUE
26299835,FALSE
25892775,TRUE
26575776,FALSE
29944868,TRUE
26560488,TRUE
22870910,TRUE
24951761,TRUE
22380899,FALSE
20946178,TRUE
24157200,TRUE
27424904,FALSE
20046153,FALSE
25656558,TRUE
22223241,FALSE
21919434,TRUE
20485111,FALSE
29655760,FALSE
29583733,TRUE
22436537,TRUE
29121938,TRUE
22839965,TRUE
29118658,FALSE
22533143,FALSE
26132908,TRUE
26992622,FALSE
21053898,TRUE
24213370,FALSE
26720301,TRUE
27130617,TRUE
21642402,FALSE
23992128,TRUE
23813996,TRUE
24396838,FALSE
24138286,FALSE
29724863,FALSE
28798014,TRUE
22755624,FALSE
25405867,FALSE
20368517,TRUE
26658072,FALSE
21244939,FALSE
28163301,FALSE
20164050,FALSE
23317022,TRUE
20994138,TRUE
29853630,TRUE
22352749,TRUE
27677895,FALSE
22549203,TRUE
27588145,TRUE
27714344,FALSE
21527106,FALSE
26302979,FALSE
26224897,FALSE
26850665,FALSE
21029667,FALSE
28418634,TRUE
22401702,FALSE
28943668,TRUE
28188504,TRUE
22899895,TRUE
28966732,FALSE
22952649,TRUE
20079374,FALSE
27585119,FALSE
20404013,TRUE
27200245,FALSE
25920130,TRUE
26033057,FALSE
24834127,TRUE
28338090,TRUE
21081210,TRUE
26013636,TRUE
26866104,FALSE
26545803,TRUE
26256032,FALSE
24164488,FALSE
23230834,TRUE
25176870,FALSE
26616433,TRUE
21882716,TRUE
26639206,TRUE
26458943,FALSE
21991795,FALSE
28733168,TRUE
28658741,TRUE
27550058,TRUE
23405846,FALSE
20634065,TRUE
29891106,TRUE
29398473,TRUE
26627855,FALSE
25783910,TRUE
28556698,TRUE
28024423,FALSE
22065241,TRUE
28818330,FALSE
22860600,FALSE
26905666,TRUE
22205998,TRUE
23305497,TRUE
20578645,TRUE
23152613,FALSE
23754378,TRUE
27144110,FALSE
22043883,FALSE
21373511,TRUE
29911566,TRUE
26741612,FALSE
26143067,FALSE
24208703,TRUE
28205830,FALSE
22580558,FALSE
27435505,TRUE
23003138,TRUE
25494665,TRUE
27896105,TRUE
27667373,FALSE
28787576,FALSE
27379090,FALSE
25608264,FALSE
26661039,FALSE
23954314,TRUE
29073515,TRUE
26344155,FALSE
23943283,FALSE
28138183,FALSE
23358216,TRUE
27449878,TRUE
21687245,TRUE
27139028,FALSE
24397283,TRUE
23453992,TRUE
25195161,TRUE
25535826,TRUE
26796097,FALSE
26720411,TRUE
28576522,FALSE
20202484,TRUE
22535905,TRUE
27350491,TRUE
21994495,FALSE
27624822,FALSE
28521270,FALSE
25141272,TRUE
21543894,FALSE
20903261,FALSE
26631289,TRUE
26428451,FALSE
23043546,TRUE
20166265,TRUE
27397087,TRUE
25031989,TRUE
27658613,TRUE
20124121,FALSE
22919153,TRUE
25942294,TRUE
29165052,FALSE
23813853,FALSE
27478450,TRUE
28923475,TRUE
23077982,TRUE
25177245,FALSE
20898775,TRUE
21372541,FALSE
20663901,TRUE
29707934,TRUE
22324924,FALSE
27342799,FALSE
24524748,TRUE
21694617,TRUE
25748668,TRUE
20521352,FALSE
23680081,TRUE
25102153,TRUE
22825923,FALSE
27333705,TRUE
23213436,TRUE
21029320,FALSE
28178760,FALSE
28282045,TRUE
29212393,TRUE
24159896,FALSE
27365338,FALSE
26948249,FALSE
22699417,TRUE
24607909,FALSE
29361663,FALSE
23507733,FALSE
25852683,FALSE
23090639,TRUE
25063960,FALSE
23911625,TRUE
22156260,FALSE
24182156,FALSE
24181338,FALSE
21257138,TRUE
23147747,FALSE
20659876,TRUE
25975666,TRUE
20750456,TRUE
20115211,FALSE
21028181,TRUE
26914325,TRUE
23183564,TRUE
24894478,TRUE
20170336,FALSE
27348793,TRUE
22856439,TRUE
29160626,TRUE
25245007,FALSE
27225084,FALSE
23902648,TRUE
20879060,TRUE
24551732,FALSE
22199690,FALSE
28960092,TRUE
22146020,TRUE
27868498,FALSE
27134645,TRUE
23722853,TRUE
26972700,FALSE
25532776,FALSE
26968546,FALSE
28042660,FALSE
27912838,TRUE
28832195,FALSE
22796783,FALSE
23928821,FALSE
24194214,TRUE
26804518,TRUE
23312310,TRUE
27935883,TRUE
24377450,FALSE
29225740,TRUE
27778897,TRUE
27215301,TRUE
27911798,TRUE
26867582,TRUE
24264150,FALSE
27173998,FALSE
25489205,TRUE
20384760,TRUE
21855623,TRUE
25413509,FALSE
23276456,FALSE
21857564,FALSE
20738372,TRUE
24734931,TRUE
28788201,FALSE
26959886,TRUE
29488034,FALSE
26966092,FALSE
20498923,TRUE
25129007,FALSE
26632085,FALSE
22751824,TRUE
27616267,TRUE
26984817,FALSE
20884171,FALSE
23046213,TRUE
21129429,TRUE
27094946,FALSE
28131559,TRUE
21734713,TRUE
22798809,TRUE
21670828,TRUE
23016564,FALSE
23740539,TRUE
20031726,FALSE
23402643,TRUE
23096279,FALSE
26098939,TRUE
24408255,FALSE
22302468,FALSE
27297370,TRUE
21628962,TRUE
27412100,FALSE
24674953,TRUE
20416057,TRUE
29560113,TRUE
22671343,TRUE
20138647,FALSE
22063700,TRUE
21555791,TRUE
28778471,TRUE
28624235,TRUE
28080052,TRUE
22460336,TRUE
21576021,FALSE
23809461,FALSE
29992721,FALSE
22499397,TRUE
23313397,FALSE
28067839,TRUE
27981511,TRUE
24649473,TRUE
23799087,TRUE
29733168,FALSE
23732418,TRUE
20506402,TRUE
29210480,FALSE
23632985,FALSE
20052383,TRUE
28427688,TRUE
22782682,TRUE
24688169,TRUE
26043116,TRUE
23689492,TRUE
24900425,TRUE
26252164,TRUE
22069562,TRUE
28535559,TRUE
22108219,TRUE
22589461,TRUE
21174329,FALSE
21761417,TRUE
21841275,TRUE
29814788,FALSE
25428883,FALSE
22977738,FALSE
22272875,FALSE
23767965,FALSE
21465534,FALSE
20150394,FALSE
23004460,TRUE
21750770,FALSE
28224926,TRUE
25697624,TRUE
22025441,TRUE
23380084,FALSE
21339817,FALSE
22312937,TRUE
28653884,TRUE
24181826,FALSE
27973446,TRUE
20624043,TRUE
26679358,TRUE
22862244,TRUE
23360841,TRUE
20381534,TRUE
23522943,TRUE
27896534,FALSE
25604693,TRUE
29394564,FALSE
23205870,TRUE
21629529,FALSE
27680946,TRUE
23952859,FALSE
22236887,TRUE
29662910,TRUE
21021116,TRUE
26812678,FALSE
29820733,TRUE
28434363,FALSE
25233831,TRUE
23040576,FALSE
29566391,TRUE
26716230,TRUE
25597913,FALSE
23557674,TRUE
27894620,TRUE
25248020,TRUE
25780888,FALSE
26102738,FALSE
25183768,TRUE
27019238,TRUE
22562424,TRUE
29607523,FALSE
22050013,FALSE
24507607,TRUE
22357960,FALSE
23598656,FALSE
27866812,TRUE
25690888,TRUE
24049872,TRUE
29371830,FALSE
20791922,FALSE
24252624,TRUE
26020942,FALSE
27145895,FALSE
27359258,FALSE
20849915,TRUE
20395570,TRUE
28702338,FALSE
28350335,FALSE
29063232,TRUE
27610274,FALSE
27751687,FALSE
24271493,TRUE
21216929,TRUE
26257352,FALSE
25065925,TRUE
27240759,FALSE
28052113,FALSE
22931722,TRUE
28562760,TRUE
26728338,FALSE
26097577,TRUE
22184946,TRUE
25102063,FALSE
21973223,TRUE
29322976,TRUE
23576422,FALSE
28986933,TRUE
24144443,TRUE
25358139,FALSE
22304856,TRUE
23068855,FALSE
24821546,FALSE
25966534,TRUE
28109098,FALSE
27482186,FALSE
23563278,TRUE
21771106,TRUE
20352134,TRUE
22144667,FALSE
24762915,TRUE
26319002,TRUE
29116591,TRUE
28252197,TRUE
25361148,TRUE
25397491,TRUE
27586595,FALSE
20910744,TRUE
21218918,TRUE
24896425,FALSE
20746352,TRUE
28281539,TRUE
23029674,TRUE
28493383,FALSE
22634036,TRUE
24010184,TRUE
24123441,FALSE
20603262,TRUE
26637196,FALSE
23180481,FALSE
25825707,FALSE
29402757,FALSE
26929091,TRUE
26786538,FALSE
24677737,TRUE
28038898,TRUE
29312553,FALSE
22628886,TRUE
24582854,FALSE
25243559,FALSE
24845609,TRUE
26160441,TRUE
26404047,FALSE
25449467,FALSE
20843043,TRUE
22971396,TRUE
24011141,TRUE
24960619,FALSE
20543083,TRUE
21209030,FALSE
29941054,TRUE
24784069,TRUE
27051196,TRUE
29998065,TRUE
22383658,FALSE
21420745,TRUE
26116974,TRUE
25758969,FALSE
21451845,TRUE
20350064,FALSE
26494258,FALSE
23764312,TRUE
26257250,TRUE
20697101,FALSE
26622723,FALSE
28251672,TRUE
29481352,TRUE
29898003,TRUE
20805467,TRUE
26577535,TRUE
26617150,FALSE
26687569,TRUE
21310941,FALSE
23941824,FALSE
26228495,TRUE
29325925,FALSE
29519586,FALSE
22350602,FALSE
26169512,FALSE
25114856,TRUE
22409007,TRUE
29849561,FALSE
24789842,FALSE
24541412,TRUE
22527122,TRUE
25885953,TRUE
28833709,FALSE
29290841,FALSE
26944384,FALSE
27312462,TRUE
28361775,TRUE
21501361,FALSE
22126516,FALSE
27260534,TRUE
28276075,TRUE
26800228,FALSE
24626110,TRUE
21100786,TRUE
25106468,FALSE
28772041,TRUE
28227373,FALSE
29972336,FALSE
20308243,TRUE
20942887,TRUE
23677316,TRUE
28150078,TRUE
27137150,TRUE
26411215,FALSE
29959314,FALSE
24902647,TRUE
27187620,TRUE
21685583,TRUE
21859244,TRUE
28522924,TRUE
24444687,TRUE
23327957,TRUE
24464107,FALSE
23300529,TRUE
25825458,FALSE
23414643,FALSE
28235744,FALSE
21362237,TRUE
25974574,TRUE
20965925,TRUE
25807153,TRUE
23481942,FALSE
29227169,TRUE
20522376,FALSE
22708001,FALSE
26547753,TRUE
20980174,FALSE
26366665,TRUE
27350507,FALSE
27241418,FALSE
25952348,TRUE
22951232,FALSE
20185121,TRUE
21290638,FALSE
20074309,TRUE
24841920,TRUE
24297461,TRUE
25222259,TRUE
26761730,FALSE
22049782,TRUE
25880606,TRUE
26009416,TRUE
25170724,FALSE
29322810,TRUE
22623219,FALSE
27966479,TRUE
20816848,TRUE
24502374,TRUE
27235847,TRUE
20700284,FALSE
26156666,TRUE
27537161,FALSE
24902351,FALSE
27717115,TRUE
23484523,TRUE
28158601,FALSE
23546274,FALSE
26072307,TRUE
24702894,TRUE
23088994,TRUE
21106055,TRUE
22870185,FALSE
27149211,TRUE
24113598,TRUE
26789093,FALSE
29767332,TRUE
29646957,FALSE
24173609,TRUE
20155939,TRUE
24917950,TRUE
28695431,TRUE
22826269,FALSE
28169768,FALSE
28221428,TRUE
24729323,TRUE
20597777,TRUE
23963064,TRUE
25938185,FALSE
24284758,TRUE
20659799,TRUE
24607062,TRUE
22627737,TRUE
22218853,FALSE
29488149,TRUE
28039142,FALSE
20456156,TRUE
27596363,FALSE
21275526,TRUE
21039138,FALSE
22383608,FALSE
21743147,FALSE
22206483,FALSE
24807149,FALSE
23455963,FALSE
29345469,FALSE
28186663,TRUE
29217728,FALSE
24100583,TRUE
24413618,TRUE
29627035,FALSE
25591015,TRUE
22927078,TRUE
21067820,TRUE
25124265,FALSE
20216114,TRUE
23079406,TRUE
26270177,FALSE
25265043,FALSE
23690951,TRUE
25513676,FALSE
23433695,FALSE
20641544,TRUE
23992126,FALSE
24244706,TRUE
22088979,FALSE
20874690,FALSE
26231760,FALSE
27555743,FALSE
25359531,TRUE
26351275,TRUE
28276353,TRUE
24990816,FALSE
20008098,FALSE
28792169,FALSE
22556179,FALSE
26844432,FALSE
21729867,FALSE
27210895,TRUE
20533055,TRUE
21095282,TRUE
20990279,FALSE
23247527,FALSE
26926518,TRUE
29984388,FALSE
25488193,FALSE
22922235,FALSE
29966631,TRUE
21032140,TRUE
21050993,FALSE
27265168,TRUE
28133523,TRUE
28272522,TRUE
28138177,TRUE
28028685,TRUE
26598795,FALSE
24099604,TRUE
26682963,FALSE
26488065,TRUE
28093795,FALSE
21645280,TRUE
28134952,FALSE
22402462,FALSE
27767373,FALSE
28375012,TRUE
29091232,TRUE
27730421,FALSE
29359765,TRUE
22364191,TRUE
23380014,TRUE
26434919,TRUE
22148397,FALSE
29622096,FALSE
28043198,TRUE
29953370,TRUE
27223196,TRUE
24386736,FALSE
21300408,FALSE
22833112,TRUE
23820184,FALSE
27652155,TRUE
20079872,TRUE
26483833,TRUE
24023826,TRUE
25197255,FALSE
20568041,TRUE
24093716,TRUE
24766628,FALSE
26940075,FALSE
25142747,TRUE
20284916,FALSE
28510685,TRUE
20426503,TRUE
23637467,FALSE
24287524,FALSE
25815442,TRUE
29147460,FALSE
28288277,TRUE
23932964,TRUE
23610455,TRUE
27704801,TRUE
22084378,FALSE
26279933,FALSE
24648044,TRUE
28695019,TRUE
27682437,FALSE
27938536,FALSE
24106984,TRUE
23313475,FALSE
24228494,FALSE
20455539,FALSE
27976474,TRUE
24144873,TRUE
25220799,TRUE
23556727,FALSE
25013812,FALSE
24191716,FALSE
25712735,FALSE
28528777,FALSE
27750140,FALSE
24564613,FALSE
23750702,FALSE
22680408,FALSE
26093900,FALSE
23098345,TRUE
23100144,FALSE
22398390,FALSE
24297056,TRUE
27787535,FALSE
25822060,FALSE
23771976,FALSE
20844179,TRUE
22910448,FALSE
25773432,TRUE
25289753,FALSE
21060028,FALSE
26407731,FALSE
27227870,FALSE
27459642,TRUE
22870122,TRUE
27141985,TRUE
20167037,FALSE
27220247,FALSE
27915347,FALSE
29915316,TRUE
29709843,TRUE
29190539,TRUE
21724844,TRUE
21922248,TRUE
26027575,FALSE
20211914,TRUE
20341364,FALSE
27379427,FALSE
29449985,TRUE
29831515,FALSE
24514261,TRUE
22376568,TRUE
28257561,TRUE
25214906,TRUE
28756122,FALSE
27885127,TRUE
28208796,FALSE
26779380,TRUE
29433934,FALSE
24687825,TRUE
24964541,FALSE
24657592,FALSE
22084069,FALSE
27157407,FALSE
21325697,FALSE
22624352,TRUE
21840397,FALSE
24191353,TRUE
24163123,FALSE
22425268,TRUE
21751037,TRUE
29230303,TRUE
29227776,TRUE
24494016,TRUE
27950434,TRUE
20167979,FALSE
20005502,TRUE
23535475,FALSE
25301400,TRUE
23962843,TRUE
27266922,FALSE
24597211,TRUE
23874397,TRUE
27334225,TRUE
28968441,FALSE
26596095,TRUE
28558245,TRUE
21767882,FALSE
20500346,FALSE
26915771,FALSE
23725109,TRUE
29540876,FALSE
24397207,TRUE
28076668,TRUE
24143593,TRUE
27882476,TRUE
24431883,TRUE
28154005,FALSE
29924618,TRUE
27507508,TRUE
